# y+ ()       
# Time        	patch         	min           	max           	average       
0.131261      	WALL	8.560339e-03	1.999805e+01	3.068876e+00
0.131898      	BOTTOM	4.107223e-07	2.967063e+01	3.267039e+00
0.131898      	WALL	8.391088e-03	2.003148e+01	3.065637e+00
0.13254       	BOTTOM	2.049885e-07	2.974537e+01	3.276332e+00
0.13254       	WALL	8.396281e-03	2.004949e+01	3.061412e+00
0.133183      	BOTTOM	4.480797e-07	2.981989e+01	3.285600e+00
0.133183      	WALL	8.416483e-03	2.005538e+01	3.060520e+00
0.133825      	BOTTOM	8.254705e-07	2.989418e+01	3.294788e+00
0.133825      	WALL	8.409939e-03	2.009740e+01	3.059692e+00
0.134468      	BOTTOM	4.671995e-07	2.996823e+01	3.303954e+00
0.134468      	WALL	8.364274e-03	2.011757e+01	3.057887e+00
0.13511       	BOTTOM	2.783737e-07	3.004286e+01	3.313010e+00
0.13511       	WALL	8.289817e-03	2.012205e+01	3.053198e+00
0.135753      	BOTTOM	7.521921e-07	3.011746e+01	3.322066e+00
0.135753      	WALL	8.328390e-03	2.016254e+01	3.047585e+00
0.136395      	BOTTOM	4.274629e-07	3.019185e+01	3.331042e+00
0.136395      	WALL	8.612923e-03	2.018430e+01	3.039170e+00
0.137044      	BOTTOM	2.178828e-07	3.026605e+01	3.339972e+00
0.137044      	WALL	8.763632e-03	2.019673e+01	3.040890e+00
0.137693      	BOTTOM	8.677395e-07	3.034009e+01	3.348848e+00
0.137693      	WALL	8.928155e-03	2.021368e+01	3.050640e+00
0.138342      	BOTTOM	6.650731e-07	3.041398e+01	3.357684e+00
0.138342      	WALL	9.086387e-03	2.022683e+01	3.061017e+00
0.138998      	BOTTOM	1.970512e-07	3.048771e+01	3.366428e+00
0.138998      	WALL	9.104587e-03	2.024011e+01	3.068265e+00
0.139654      	BOTTOM	5.260979e-07	3.056134e+01	3.375270e+00
0.139654      	WALL	9.017672e-03	2.025692e+01	3.074144e+00
0.140317      	BOTTOM	7.488772e-07	3.063482e+01	3.384184e+00
0.140317      	WALL	8.604695e-03	2.026442e+01	3.077679e+00
0.14098       	BOTTOM	1.909423e-07	3.070824e+01	3.393053e+00
0.14098       	WALL	8.153787e-03	2.025666e+01	3.079418e+00
0.141651      	BOTTOM	7.171073e-07	3.078158e+01	3.401974e+00
0.141651      	WALL	7.816407e-03	2.026193e+01	3.079355e+00
0.142322      	BOTTOM	1.135371e-06	3.085488e+01	3.410938e+00
0.142322      	WALL	7.718806e-03	2.031246e+01	3.078200e+00
0.142992      	BOTTOM	6.399680e-07	3.092812e+01	3.419867e+00
0.142992      	WALL	7.615153e-03	2.035409e+01	3.075521e+00
0.143663      	BOTTOM	1.204458e-06	3.100130e+01	3.428793e+00
0.143663      	WALL	7.395302e-03	2.039587e+01	3.075617e+00
0.144342      	BOTTOM	3.480266e-07	3.107440e+01	3.437764e+00
0.144342      	WALL	7.346502e-03	2.043186e+01	3.079914e+00
0.145021      	BOTTOM	1.249380e-06	3.114747e+01	3.446742e+00
0.145021      	WALL	7.412810e-03	2.046588e+01	3.082955e+00
0.145699      	BOTTOM	9.084790e-07	3.122047e+01	3.455590e+00
0.145699      	WALL	7.539679e-03	2.049459e+01	3.084372e+00
0.146387      	BOTTOM	6.059597e-07	3.129341e+01	3.464459e+00
0.146387      	WALL	7.750425e-03	2.052333e+01	3.082907e+00
0.147065      	BOTTOM	9.326915e-07	3.136632e+01	3.473183e+00
0.147065      	WALL	7.840816e-03	2.054961e+01	3.080528e+00
0.147744      	BOTTOM	9.240940e-07	3.143909e+01	3.481909e+00
0.147744      	WALL	7.851444e-03	2.057558e+01	3.080371e+00
0.148414      	BOTTOM	7.214620e-07	3.151245e+01	3.490508e+00
0.148414      	WALL	7.740742e-03	2.059964e+01	3.083446e+00
0.149207      	BOTTOM	6.739237e-07	3.158607e+01	3.499699e+00
0.149207      	WALL	7.633798e-03	2.062402e+01	3.084961e+00
0.15          	BOTTOM	1.109464e-06	3.166045e+01	3.508704e+00
0.15          	WALL	7.601025e-03	2.064459e+01	3.083553e+00
0.150649      	BOTTOM	9.572743e-07	3.173524e+01	3.517086e+00
0.150649      	WALL	7.809529e-03	2.066106e+01	3.087215e+00
0.151299      	BOTTOM	3.202739e-07	3.180957e+01	3.525591e+00
0.151299      	WALL	8.054402e-03	2.067596e+01	3.096281e+00
0.15194       	BOTTOM	1.043041e-06	3.188353e+01	3.533991e+00
0.15194       	WALL	8.215042e-03	2.069055e+01	3.106923e+00
0.15258       	BOTTOM	1.054243e-06	3.195700e+01	3.542449e+00
0.15258       	WALL	8.308108e-03	2.070449e+01	3.119877e+00
0.153213      	BOTTOM	8.484418e-07	3.203003e+01	3.550873e+00
0.153213      	WALL	8.493542e-03	2.071742e+01	3.133733e+00
0.153845      	BOTTOM	6.837867e-07	3.210256e+01	3.559354e+00
0.153845      	WALL	8.690303e-03	2.072948e+01	3.147174e+00
0.154477      	BOTTOM	9.080381e-07	3.217461e+01	3.567804e+00
0.154477      	WALL	8.785242e-03	2.074117e+01	3.159414e+00
0.155109      	BOTTOM	4.519985e-07	3.224618e+01	3.576251e+00
0.155109      	WALL	8.839205e-03	2.075215e+01	3.170748e+00
0.155742      	BOTTOM	1.323951e-06	3.231729e+01	3.584657e+00
0.155742      	WALL	8.940674e-03	2.076261e+01	3.183484e+00
0.156365      	BOTTOM	8.116354e-07	3.238798e+01	3.593005e+00
0.156365      	WALL	9.055671e-03	2.077275e+01	3.197370e+00
0.15698       	BOTTOM	5.123233e-07	3.245819e+01	3.601253e+00
0.15698       	WALL	9.053837e-03	2.078272e+01	3.209874e+00
0.157594      	BOTTOM	6.974137e-07	3.252790e+01	3.609477e+00
0.157594      	WALL	9.020097e-03	2.079247e+01	3.223145e+00
0.1582        	BOTTOM	1.102167e-06	3.259713e+01	3.617663e+00
0.1582        	WALL	8.899550e-03	2.080141e+01	3.232708e+00
0.158806      	BOTTOM	3.801015e-07	3.266582e+01	3.625889e+00
0.158806      	WALL	8.645036e-03	2.080997e+01	3.240057e+00
0.159412      	BOTTOM	5.933177e-07	3.273403e+01	3.634086e+00
0.159412      	WALL	8.204911e-03	2.081755e+01	3.245078e+00
0.160008      	BOTTOM	1.154800e-06	3.280175e+01	3.642219e+00
0.160008      	WALL	7.760628e-03	2.082422e+01	3.244987e+00
0.160605      	BOTTOM	1.311416e-06	3.286895e+01	3.650271e+00
0.160605      	WALL	7.615206e-03	2.082318e+01	3.251264e+00
0.161202      	BOTTOM	1.031422e-06	3.293565e+01	3.658266e+00
0.161202      	WALL	7.439420e-03	2.081373e+01	3.269487e+00
0.161799      	BOTTOM	5.880593e-07	3.300275e+01	3.666201e+00
0.161799      	WALL	7.254295e-03	2.081079e+01	3.285863e+00
0.162396      	BOTTOM	1.557350e-07	3.306949e+01	3.674036e+00
0.162396      	WALL	7.312461e-03	2.080781e+01	3.299403e+00
0.162993      	BOTTOM	3.073128e-07	3.313582e+01	3.681776e+00
0.162993      	WALL	7.236069e-03	2.079528e+01	3.312563e+00
0.16359       	BOTTOM	5.982730e-07	3.320175e+01	3.689418e+00
0.16359       	WALL	6.991829e-03	2.077582e+01	3.325468e+00
0.164187      	BOTTOM	7.908768e-07	3.326731e+01	3.697109e+00
0.164187      	WALL	6.400306e-03	2.080018e+01	3.337892e+00
0.164784      	BOTTOM	5.583551e-07	3.333252e+01	3.704852e+00
0.164784      	WALL	5.905309e-03	2.080964e+01	3.353154e+00
0.16538       	BOTTOM	3.132134e-07	3.339739e+01	3.712573e+00
0.16538       	WALL	5.617674e-03	2.081448e+01	3.370700e+00
0.165977      	BOTTOM	2.506231e-07	3.346195e+01	3.720275e+00
0.165977      	WALL	5.351451e-03	2.084012e+01	3.386442e+00
0.166574      	BOTTOM	5.419966e-07	3.352620e+01	3.727905e+00
0.166574      	WALL	4.366057e-03	2.080655e+01	3.400951e+00
0.167171      	BOTTOM	6.760642e-07	3.359016e+01	3.735560e+00
0.167171      	WALL	2.453853e-03	2.081586e+01	3.415772e+00
0.167768      	BOTTOM	4.311257e-07	3.365385e+01	3.743099e+00
0.167768      	WALL	3.429441e-03	2.083939e+01	3.430763e+00
0.168365      	BOTTOM	6.320159e-07	3.371727e+01	3.750620e+00
0.168365      	WALL	4.973978e-03	2.082303e+01	3.446241e+00
0.168962      	BOTTOM	3.651076e-07	3.378044e+01	3.758178e+00
0.168962      	WALL	5.796525e-03	2.083095e+01	3.460591e+00
0.169559      	BOTTOM	1.045966e-06	3.384335e+01	3.765682e+00
0.169559      	WALL	6.651557e-03	2.085254e+01	3.475443e+00
0.170156      	BOTTOM	9.889604e-07	3.390601e+01	3.773271e+00
0.170156      	WALL	7.474061e-03	2.083199e+01	3.488335e+00
0.170752      	BOTTOM	5.261551e-07	3.396840e+01	3.780888e+00
0.170752      	WALL	8.222832e-03	2.083918e+01	3.499534e+00
0.171349      	BOTTOM	3.774788e-07	3.403055e+01	3.788472e+00
0.171349      	WALL	8.790777e-03	2.084904e+01	3.512126e+00
0.171946      	BOTTOM	6.411924e-07	3.409247e+01	3.795988e+00
0.171946      	WALL	9.221841e-03	2.085482e+01	3.528013e+00
0.172543      	BOTTOM	4.837915e-07	3.415415e+01	3.803378e+00
0.172543      	WALL	9.687563e-03	2.086878e+01	3.543936e+00
0.17314       	BOTTOM	4.789016e-07	3.421558e+01	3.810642e+00
0.17314       	WALL	1.007056e-02	2.087246e+01	3.560571e+00
0.173737      	BOTTOM	4.836109e-07	3.427678e+01	3.817824e+00
0.173737      	WALL	1.018892e-02	2.087276e+01	3.577296e+00
0.174368      	BOTTOM	6.086704e-07	3.433833e+01	3.825124e+00
0.174368      	WALL	9.769933e-03	2.085193e+01	3.593448e+00
0.175         	BOTTOM	8.299815e-07	3.440022e+01	3.832290e+00
0.175         	WALL	9.288883e-03	2.081598e+01	3.610167e+00
0.17561       	BOTTOM	4.609833e-07	3.446209e+01	3.839429e+00
0.17561       	WALL	8.836130e-03	2.080380e+01	3.625457e+00
0.17622       	BOTTOM	5.729669e-07	3.452378e+01	3.846581e+00
0.17622       	WALL	8.584155e-03	2.077920e+01	3.640484e+00
0.176829      	BOTTOM	6.771716e-07	3.458531e+01	3.853664e+00
0.176829      	WALL	8.339084e-03	2.074635e+01	3.655422e+00
0.177456      	BOTTOM	7.327290e-07	3.464669e+01	3.860831e+00
0.177456      	WALL	8.036999e-03	2.072923e+01	3.669640e+00
0.178082      	BOTTOM	7.039027e-07	3.470803e+01	3.867993e+00
0.178082      	WALL	7.857982e-03	2.069453e+01	3.682251e+00
0.178708      	BOTTOM	7.529521e-07	3.476932e+01	3.875146e+00
0.178708      	WALL	7.600959e-03	2.069228e+01	3.694079e+00
0.179334      	BOTTOM	6.604411e-07	3.483056e+01	3.882247e+00
0.179334      	WALL	7.424513e-03	2.070648e+01	3.706640e+00
0.17996       	BOTTOM	5.191781e-07	3.489175e+01	3.889280e+00
0.17996       	WALL	7.275654e-03	2.072068e+01	3.717717e+00
0.180587      	BOTTOM	4.080468e-07	3.495288e+01	3.896285e+00
0.180587      	WALL	7.358368e-03	2.073241e+01	3.728102e+00
0.181213      	BOTTOM	3.387398e-07	3.501394e+01	3.903269e+00
0.181213      	WALL	7.346902e-03	2.074595e+01	3.737725e+00
0.181839      	BOTTOM	5.482295e-07	3.507493e+01	3.910236e+00
0.181839      	WALL	7.382661e-03	2.075407e+01	3.747015e+00
0.182465      	BOTTOM	5.149804e-07	3.513584e+01	3.917173e+00
0.182465      	WALL	7.579646e-03	2.075927e+01	3.758238e+00
0.183092      	BOTTOM	8.098925e-07	3.519668e+01	3.924158e+00
0.183092      	WALL	7.696661e-03	2.076399e+01	3.770039e+00
0.183718      	BOTTOM	1.392513e-07	3.525743e+01	3.931091e+00
0.183718      	WALL	7.841601e-03	2.076300e+01	3.780975e+00
0.184344      	BOTTOM	2.820074e-07	3.531807e+01	3.938064e+00
0.184344      	WALL	7.792131e-03	2.075013e+01	3.792384e+00
0.18497       	BOTTOM	1.833191e-07	3.537860e+01	3.944937e+00
0.18497       	WALL	7.668727e-03	2.074089e+01	3.802250e+00
0.185597      	BOTTOM	4.631189e-07	3.543900e+01	3.951822e+00
0.185597      	WALL	7.583714e-03	2.071870e+01	3.810164e+00
0.186223      	BOTTOM	3.919668e-07	3.549929e+01	3.958681e+00
0.186223      	WALL	7.619585e-03	2.070174e+01	3.818687e+00
0.186849      	BOTTOM	3.336571e-07	3.555944e+01	3.965563e+00
0.186849      	WALL	7.754821e-03	2.067577e+01	3.826930e+00
0.187475      	BOTTOM	7.277416e-07	3.561945e+01	3.972445e+00
0.187475      	WALL	8.045517e-03	2.066123e+01	3.834769e+00
0.188102      	BOTTOM	5.254964e-07	3.568009e+01	3.979326e+00
0.188102      	WALL	8.404168e-03	2.063850e+01	3.843284e+00
0.188728      	BOTTOM	6.741541e-07	3.574076e+01	3.986159e+00
0.188728      	WALL	8.938294e-03	2.062427e+01	3.852016e+00
0.189354      	BOTTOM	9.483945e-07	3.580131e+01	3.993027e+00
0.189354      	WALL	9.248998e-03	2.060876e+01	3.858889e+00
0.18998       	BOTTOM	7.813313e-07	3.586170e+01	3.999865e+00
0.18998       	WALL	9.622460e-03	2.058158e+01	3.864078e+00
0.190606      	BOTTOM	4.860557e-07	3.592194e+01	4.006709e+00
0.190606      	WALL	9.935012e-03	2.056035e+01	3.868762e+00
0.191233      	BOTTOM	6.750997e-07	3.598204e+01	4.013499e+00
0.191233      	WALL	1.016654e-02	2.053493e+01	3.873951e+00
0.191859      	BOTTOM	7.791505e-07	3.604200e+01	4.020283e+00
0.191859      	WALL	9.995904e-03	2.050298e+01	3.879158e+00
0.192485      	BOTTOM	3.784292e-07	3.610186e+01	4.027046e+00
0.192485      	WALL	9.864366e-03	2.048241e+01	3.884056e+00
0.193111      	BOTTOM	7.046848e-07	3.616160e+01	4.033826e+00
0.193111      	WALL	9.830037e-03	2.044246e+01	3.888574e+00
0.193738      	BOTTOM	4.917392e-07	3.622123e+01	4.040586e+00
0.193738      	WALL	9.832505e-03	2.042031e+01	3.891548e+00
0.194364      	BOTTOM	1.981208e-07	3.628073e+01	4.047357e+00
0.194364      	WALL	1.006739e-02	2.039237e+01	3.895455e+00
0.19499       	BOTTOM	5.685621e-07	3.634012e+01	4.054121e+00
0.19499       	WALL	9.871039e-03	2.036157e+01	3.897403e+00
0.195616      	BOTTOM	3.159399e-07	3.639939e+01	4.060872e+00
0.195616      	WALL	9.406609e-03	2.034054e+01	3.898246e+00
0.196243      	BOTTOM	5.139302e-07	3.645854e+01	4.067594e+00
0.196243      	WALL	8.986573e-03	2.031338e+01	3.900955e+00
0.196869      	BOTTOM	1.299638e-06	3.651757e+01	4.074294e+00
0.196869      	WALL	8.419959e-03	2.028435e+01	3.905207e+00
0.197495      	BOTTOM	7.357963e-07	3.657649e+01	4.080977e+00
0.197495      	WALL	8.023275e-03	2.026594e+01	3.908777e+00
0.198121      	BOTTOM	7.956097e-07	3.663528e+01	4.087710e+00
0.198121      	WALL	7.743295e-03	2.024269e+01	3.910501e+00
0.198748      	BOTTOM	3.286172e-07	3.669394e+01	4.094455e+00
0.198748      	WALL	7.495745e-03	2.022511e+01	3.912174e+00
0.199374      	BOTTOM	1.670463e-07	3.675245e+01	4.101264e+00
0.199374      	WALL	7.364727e-03	2.019071e+01	3.917475e+00
0.2           	BOTTOM	5.167243e-07	3.681081e+01	4.108067e+00
0.2           	WALL	7.358016e-03	2.017189e+01	3.922731e+00
0.200649      	BOTTOM	1.796705e-07	3.686899e+01	4.115007e+00
0.200649      	WALL	7.254342e-03	2.012229e+01	3.928432e+00
0.201303      	BOTTOM	5.436876e-07	3.692713e+01	4.121878e+00
0.201303      	WALL	7.254315e-03	2.010099e+01	3.932915e+00
0.201959      	BOTTOM	5.614253e-07	3.698598e+01	4.128828e+00
0.201959      	WALL	7.360040e-03	2.006039e+01	3.937052e+00
0.202617      	BOTTOM	1.834589e-07	3.704506e+01	4.135709e+00
0.202617      	WALL	7.584610e-03	2.006758e+01	3.940196e+00
0.203277      	BOTTOM	8.165413e-07	3.710415e+01	4.142669e+00
0.203277      	WALL	7.885393e-03	2.007461e+01	3.941073e+00
0.203935      	BOTTOM	1.135785e-06	3.716322e+01	4.149544e+00
0.203935      	WALL	8.246525e-03	2.008130e+01	3.943777e+00
0.20459       	BOTTOM	4.331089e-07	3.722225e+01	4.156489e+00
0.20459       	WALL	8.639136e-03	2.008790e+01	3.947114e+00
0.205244      	BOTTOM	7.752053e-07	3.728124e+01	4.163344e+00
0.205244      	WALL	8.934608e-03	2.009442e+01	3.951759e+00
0.205895      	BOTTOM	4.211293e-07	3.734018e+01	4.170248e+00
0.205895      	WALL	9.071848e-03	2.010140e+01	3.958469e+00
0.206545      	BOTTOM	5.364931e-07	3.739908e+01	4.177019e+00
0.206545      	WALL	8.945604e-03	2.010876e+01	3.967885e+00
0.207194      	BOTTOM	2.962208e-07	3.745791e+01	4.183845e+00
0.207194      	WALL	8.843004e-03	2.011670e+01	3.977380e+00
0.207843      	BOTTOM	4.798486e-07	3.751668e+01	4.190550e+00
0.207843      	WALL	8.736324e-03	2.012498e+01	3.986289e+00
0.208492      	BOTTOM	7.363516e-07	3.757537e+01	4.197323e+00
0.208492      	WALL	8.697089e-03	2.013351e+01	3.995235e+00
0.209143      	BOTTOM	1.221180e-06	3.763397e+01	4.203991e+00
0.209143      	WALL	8.723044e-03	2.014236e+01	4.004420e+00
0.209795      	BOTTOM	3.236374e-07	3.769250e+01	4.210742e+00
0.209795      	WALL	8.773119e-03	2.015116e+01	4.013522e+00
0.210449      	BOTTOM	1.294406e-06	3.775096e+01	4.217395e+00
0.210449      	WALL	8.653238e-03	2.011954e+01	4.024208e+00
0.211104      	BOTTOM	5.986736e-07	3.780935e+01	4.224122e+00
0.211104      	WALL	8.345093e-03	2.011062e+01	4.034324e+00
0.211763      	BOTTOM	1.073926e-06	3.786768e+01	4.230763e+00
0.211763      	WALL	8.134410e-03	2.012108e+01	4.044503e+00
0.212421      	BOTTOM	1.384134e-06	3.792595e+01	4.237497e+00
0.212421      	WALL	8.023908e-03	2.014041e+01	4.053723e+00
0.213081      	BOTTOM	7.617282e-07	3.798414e+01	4.244167e+00
0.213081      	WALL	7.965636e-03	2.016600e+01	4.064018e+00
0.213744      	BOTTOM	3.488914e-07	3.804224e+01	4.250936e+00
0.213744      	WALL	7.797845e-03	2.018294e+01	4.074302e+00
0.214412      	BOTTOM	5.483410e-07	3.810027e+01	4.257615e+00
0.214412      	WALL	7.694296e-03	2.019919e+01	4.084410e+00
0.215084      	BOTTOM	7.698417e-07	3.815824e+01	4.264346e+00
0.215084      	WALL	7.556188e-03	2.021709e+01	4.093553e+00
0.215759      	BOTTOM	5.228682e-07	3.821620e+01	4.270930e+00
0.215759      	WALL	7.391375e-03	2.023576e+01	4.103749e+00
0.216439      	BOTTOM	3.787362e-07	3.827508e+01	4.277605e+00
0.216439      	WALL	7.218057e-03	2.025783e+01	4.114057e+00
0.217124      	BOTTOM	6.761830e-07	3.833396e+01	4.284163e+00
0.217124      	WALL	7.272887e-03	2.028033e+01	4.124652e+00
0.217814      	BOTTOM	5.243134e-07	3.839283e+01	4.290810e+00
0.217814      	WALL	7.337807e-03	2.030614e+01	4.136007e+00
0.218507      	BOTTOM	4.044226e-07	3.845169e+01	4.297427e+00
0.218507      	WALL	7.492210e-03	2.033110e+01	4.146752e+00
0.219199      	BOTTOM	8.427844e-07	3.851055e+01	4.304115e+00
0.219199      	WALL	7.624796e-03	2.035931e+01	4.156381e+00
0.219895      	BOTTOM	8.335978e-07	3.856942e+01	4.310848e+00
0.219895      	WALL	7.693229e-03	2.038773e+01	4.167404e+00
0.220593      	BOTTOM	7.570048e-08	3.862833e+01	4.317582e+00
0.220593      	WALL	7.612442e-03	2.041898e+01	4.179590e+00
0.221294      	BOTTOM	1.142738e-06	3.868728e+01	4.324327e+00
0.221294      	WALL	7.568837e-03	2.045658e+01	4.193071e+00
0.221994      	BOTTOM	2.950046e-07	3.874629e+01	4.331093e+00
0.221994      	WALL	7.303057e-03	2.050735e+01	4.205421e+00
0.222695      	BOTTOM	7.108654e-07	3.880533e+01	4.337905e+00
0.222695      	WALL	6.913742e-03	2.054795e+01	4.217046e+00
0.223396      	BOTTOM	4.590375e-07	3.886439e+01	4.344708e+00
0.223396      	WALL	6.081314e-03	2.059516e+01	4.230180e+00
0.224198      	BOTTOM	5.658862e-07	3.892329e+01	4.351901e+00
0.224198      	WALL	4.916005e-03	2.064326e+01	4.245529e+00
0.225         	BOTTOM	4.698163e-07	3.898268e+01	4.359054e+00
0.225         	WALL	3.320018e-03	2.068614e+01	4.263702e+00
0.2257        	BOTTOM	4.970243e-07	3.904271e+01	4.365881e+00
0.2257        	WALL	1.685972e-03	2.070780e+01	4.279391e+00
0.2264        	BOTTOM	4.954672e-07	3.910269e+01	4.372788e+00
0.2264        	WALL	4.027553e-03	2.073307e+01	4.293449e+00
0.2271        	BOTTOM	6.494087e-07	3.916260e+01	4.379671e+00
0.2271        	WALL	5.452364e-03	2.075815e+01	4.305586e+00
0.227803      	BOTTOM	2.864048e-07	3.922241e+01	4.386581e+00
0.227803      	WALL	6.681933e-03	2.078332e+01	4.317185e+00
0.228506      	BOTTOM	2.788624e-07	3.928212e+01	4.393488e+00
0.228506      	WALL	7.766816e-03	2.080864e+01	4.327333e+00
0.229209      	BOTTOM	5.374354e-07	3.934172e+01	4.400444e+00
0.229209      	WALL	8.952690e-03	2.083244e+01	4.337225e+00
0.229914      	BOTTOM	4.970849e-07	3.940120e+01	4.407405e+00
0.229914      	WALL	8.906106e-03	2.085735e+01	4.348634e+00
0.23062       	BOTTOM	1.239721e-06	3.946080e+01	4.414388e+00
0.23062       	WALL	7.734351e-03	2.088079e+01	4.360746e+00
0.231326      	BOTTOM	3.712735e-07	3.952112e+01	4.421358e+00
0.231326      	WALL	6.248965e-03	2.090492e+01	4.373913e+00
0.232032      	BOTTOM	1.583202e-07	3.958134e+01	4.428353e+00
0.232032      	WALL	4.666394e-03	2.092612e+01	4.384690e+00
0.23274       	BOTTOM	1.729248e-06	3.964142e+01	4.435328e+00
0.23274       	WALL	2.771838e-03	2.094682e+01	4.395352e+00
0.233449      	BOTTOM	6.845324e-07	3.970137e+01	4.442293e+00
0.233449      	WALL	1.913340e-03	2.096515e+01	4.407246e+00
0.234161      	BOTTOM	6.487941e-07	3.976121e+01	4.449227e+00
0.234161      	WALL	2.922056e-03	2.098362e+01	4.419633e+00
0.234873      	BOTTOM	1.093277e-06	3.982097e+01	4.456213e+00
0.234873      	WALL	3.632639e-03	2.100060e+01	4.431351e+00
0.235584      	BOTTOM	1.685987e-06	3.988067e+01	4.463179e+00
0.235584      	WALL	4.344079e-03	2.101739e+01	4.443039e+00
0.236299      	BOTTOM	6.504061e-07	3.994029e+01	4.470212e+00
0.236299      	WALL	5.543910e-03	2.103352e+01	4.453545e+00
0.237014      	BOTTOM	4.461905e-07	3.999984e+01	4.477207e+00
0.237014      	WALL	6.209114e-03	2.104916e+01	4.465894e+00
0.237726      	BOTTOM	1.388222e-06	4.005934e+01	4.484226e+00
0.237726      	WALL	6.637280e-03	2.106375e+01	4.478598e+00
0.238437      	BOTTOM	1.508704e-06	4.011876e+01	4.491235e+00
0.238437      	WALL	7.108614e-03	2.107821e+01	4.490120e+00
0.239149      	BOTTOM	2.874696e-06	4.017810e+01	4.498284e+00
0.239149      	WALL	7.915738e-03	2.109254e+01	4.499399e+00
0.239861      	BOTTOM	1.333602e-06	4.023736e+01	4.505344e+00
0.239861      	WALL	8.673524e-03	2.110619e+01	4.509974e+00
0.240573      	BOTTOM	1.116464e-06	4.029654e+01	4.512492e+00
0.240573      	WALL	8.429156e-03	2.111934e+01	4.522290e+00
0.241284      	BOTTOM	1.363669e-06	4.035561e+01	4.519642e+00
0.241284      	WALL	7.438724e-03	2.113249e+01	4.532814e+00
0.241996      	BOTTOM	6.252351e-07	4.041456e+01	4.526818e+00
0.241996      	WALL	6.584476e-03	2.114609e+01	4.540380e+00
0.242705      	BOTTOM	7.202261e-07	4.047339e+01	4.533956e+00
0.242705      	WALL	5.863830e-03	2.115934e+01	4.549392e+00
0.243413      	BOTTOM	1.581812e-06	4.053208e+01	4.541114e+00
0.243413      	WALL	5.158009e-03	2.117279e+01	4.556338e+00
0.244118      	BOTTOM	1.205508e-06	4.059062e+01	4.548228e+00
0.244118      	WALL	4.685983e-03	2.118551e+01	4.561683e+00
0.244824      	BOTTOM	1.146743e-06	4.064900e+01	4.555308e+00
0.244824      	WALL	3.920008e-03	2.119821e+01	4.564919e+00
0.245529      	BOTTOM	9.786218e-07	4.070799e+01	4.562344e+00
0.245529      	WALL	1.651471e-03	2.121034e+01	4.566725e+00
0.246238      	BOTTOM	1.069261e-06	4.076717e+01	4.569403e+00
0.246238      	WALL	4.242236e-03	2.122256e+01	4.567377e+00
0.246946      	BOTTOM	7.636629e-07	4.082620e+01	4.576463e+00
0.246946      	WALL	6.620091e-03	2.123396e+01	4.570596e+00
0.247658      	BOTTOM	7.829254e-07	4.088505e+01	4.583619e+00
0.247658      	WALL	8.525637e-03	2.124528e+01	4.574202e+00
0.248373      	BOTTOM	8.573285e-07	4.094375e+01	4.590817e+00
0.248373      	WALL	7.385465e-03	2.125584e+01	4.576289e+00
0.249187      	BOTTOM	2.943899e-06	4.100215e+01	4.598511e+00
0.249187      	WALL	4.432908e-03	2.127378e+01	4.576632e+00
0.25          	BOTTOM	8.335135e-07	4.106084e+01	4.606154e+00
0.25          	WALL	3.626608e-03	2.128680e+01	4.575449e+00
0.250721      	BOTTOM	6.682640e-07	4.112001e+01	4.613582e+00
0.250721      	WALL	6.269395e-03	2.129006e+01	4.572602e+00
0.251442      	BOTTOM	1.950946e-06	4.117908e+01	4.621071e+00
0.251442      	WALL	7.902296e-03	2.129271e+01	4.568478e+00
